Stream Type,F#,HW Timestamp (ms),Backend Timestamp(ms),Host Timestamp(ms),3DOF_x,3DOF_y,3DOF_z
Accel,420397,1591887839,1731914959565,1731914959565,-0.020,-9.120,0.912
Accel,420398,1591897709,1731914959575,1731914959575,-0.127,-9.267,0.951
Accel,420399,1591907581,1731914959585,1731914959585,-0.206,-9.120,0.922
Accel,420400,1591917453,1731914959595,1731914959595,-0.059,-9.169,0.883
Accel,420401,1591927325,1731914959604,1731914959605,0.069,-9.336,0.951
Accel,420402,1591937197,1731914959614,1731914959615,0.226,-9.542,1.049
Accel,420403,1591947069,1731914959624,1731914959624,0.186,-9.473,1.069
Accel,420404,1591956939,1731914959634,1731914959634,0.206,-9.532,1.196
Accel,420405,1591966811,1731914959644,1731914959644,0.333,-9.630,1.255
Accel,420406,1591976681,1731914959654,1731914959654,0.441,-9.865,1.285
Accel,420407,1591986553,1731914959664,1731914959664,0.422,-9.865,1.236
Accel,420408,1591996425,1731914959674,1731914959674,0.441,-9.728,1.059
Accel,420409,1592006297,1731914959683,1731914959684,0.422,-9.964,0.981
Accel,420410,1592016169,1731914959693,1731914959694,0.363,-10.091,0.990
Accel,420411,1592026041,1731914959703,1731914959703,0.255,-10.091,1.030
Accel,420412,1592035913,1731914959713,1731914959713,0.226,-9.964,1.030
Accel,420458,1592489977,1731914960167,1731914960168,-1.069,-0.637,-1.344
Accel,420459,1592499849,1731914960178,1731914960178,-0.559,-1.804,-2.118
Accel,420460,1592509719,1731914960187,1731914960188,-0.039,-3.854,-3.099
Accel,420461,1592519589,1731914960197,1731914960197,0.559,-6.482,-4.099
Accel,420462,1592529459,1731914960207,1731914960207,1.196,-8.806,-5.050
Accel,420463,1592539329,1731914960217,1731914960217,1.618,-10.591,-5.580
Accel,420464,1592549201,1731914960227,1731914960227,2.030,-12.023,-5.551
Accel,420465,1592559073,1731914960236,1731914960236,2.736,-12.513,-5.384
Accel,420466,1592568943,1731914960246,1731914960246,3.403,-13.190,-4.992
Accel,420467,1592578815,1731914960256,1731914960257,4.011,-13.994,-4.894
Accel,420468,1592588687,1731914960266,1731914960266,4.080,-15.161,-5.207
Accel,420469,1592598557,1731914960276,1731914960276,3.373,-16.122,-5.776
Accel,420470,1592608429,1731914960286,1731914960286,3.079,-16.867,-6.002
Accel,420471,1592618299,1731914960296,1731914960296,2.511,-16.789,-5.845
Accel,420472,1592628171,1731914960306,1731914960306,1.922,-16.142,-4.972
Accel,420473,1592638043,1731914960316,1731914960316,1.981,-15.495,-4.491
Accel,420474,1592647915,1731914960325,1731914960325,2.040,-15.161,-4.286
Accel,420475,1592657789,1731914960335,1731914960335,2.050,-15.495,-4.217
Accel,420476,1592667661,1731914960345,1731914960345,1.118,-15.465,-4.531
Accel,420477,1592677531,1731914960355,1731914960355,0.941,-15.318,-4.109
Accel,420478,1592687403,1731914960365,1731914960365,0.922,-15.014,-4.266
Accel,420479,1592697275,1731914960375,1731914960375,0.990,-14.269,-4.805
Accel,420480,1592707147,1731914960385,1731914960385,1.814,-15.240,-4.060
Accel,420481,1592717017,1731914960395,1731914960395,3.079,-16.063,-4.099
Accel,420482,1592726887,1731914960404,1731914960404,3.217,-15.946,-4.080
Accel,420483,1592736757,1731914960414,1731914960414,2.952,-15.749,-4.286
Accel,420484,1592746627,1731914960424,1731914960424,2.540,-15.220,-4.393
Accel,420485,1592756499,1731914960434,1731914960434,1.804,-14.347,-4.472
