Stream Type,F#,HW Timestamp (ms),Backend Timestamp(ms),Host Timestamp(ms),3DOF_x,3DOF_y,3DOF_z
Accel,84578,852059471,1731909912363,1731909912363,-0.206,0.039,9.865
Accel,84579,852069335,1731909912373,1731909912373,-0.206,0.039,9.865
Accel,84580,852079199,1731909912383,1731909912383,-0.206,0.059,9.865
Accel,84581,852089061,1731909912392,1731909912393,-0.206,0.039,9.865
Accel,84582,852098925,1731909912402,1731909912403,-0.206,0.039,9.865
Accel,84583,852108789,1731909912413,1731909912413,-0.206,0.029,9.865
Accel,84584,852118655,1731909912422,1731909912422,-0.226,0.020,9.865
Accel,84585,852128519,1731909912432,1731909912432,-0.206,0.039,9.865
Accel,84586,852138383,1731909912442,1731909912442,-0.206,0.039,9.865
Accel,84587,852148249,1731909912452,1731909912452,-0.196,0.029,9.865
Accel,84588,852158113,1731909912461,1731909912462,-0.206,0.020,9.865
Accel,84589,852167979,1731909912471,1731909912472,-0.226,0.039,9.865
Accel,84590,852177843,1731909912481,1731909912481,-0.196,0.039,9.865
Accel,84591,852187709,1731909912491,1731909912491,-0.206,0.039,9.865
Accel,84592,852197575,1731909912501,1731909912501,-0.226,0.059,9.865
Accel,84593,852207441,1731909912511,1731909912511,-0.196,0.059,9.865
Accel,84644,852710565,1731909913014,1731909913014,0.559,2.991,9.865
Accel,84645,852720431,1731909913024,1731909913024,0.402,2.746,9.915
Accel,84646,852730295,1731909913034,1731909913034,0.255,2.883,9.865
Accel,84647,852740159,1731909913043,1731909913044,-0.137,2.697,9.846
Accel,84648,852750025,1731909913053,1731909913054,-0.726,2.471,9.885
Accel,84649,852759889,1731909913063,1731909913063,-1.020,2.265,9.836
Accel,84650,852769753,1731909913073,1731909913073,-0.902,2.354,10.013
Accel,84651,852779617,1731909913083,1731909913083,-0.471,2.560,9.679
Accel,84652,852789481,1731909913093,1731909913093,-0.343,2.589,9.895
Accel,84653,852799345,1731909913103,1731909913103,-0.265,2.697,9.865
Accel,84654,852809209,1731909913113,1731909913113,-0.069,2.452,9.846
Accel,84655,852819075,1731909913123,1731909913123,0.137,1.893,9.846
Accel,84656,852828939,1731909913133,1731909913133,0.078,1.804,9.915
Accel,84657,852838803,1731909913142,1731909913143,-0.059,1.804,9.807
Accel,84658,852848669,1731909913152,1731909913153,-0.275,1.540,9.846
Accel,84659,852858533,1731909913162,1731909913162,-0.559,1.618,9.915
Accel,84660,852868399,1731909913172,1731909913172,-0.549,1.049,9.865
Accel,84661,852878263,1731909913182,1731909913182,-0.471,0.843,9.964
Accel,84662,852888125,1731909913192,1731909913192,-0.490,1.285,9.709
Accel,84663,852897991,1731909913202,1731909913202,-0.382,1.344,9.885
Accel,84664,852907853,1731909913211,1731909913211,-0.245,0.167,9.865
Accel,84665,852917719,1731909913222,1731909913222,0.000,-0.206,10.042
Accel,84666,852927583,1731909913231,1731909913231,0.039,0.069,9.581
Accel,84667,852937445,1731909913241,1731909913242,-0.196,-0.157,9.816
Accel,84668,852947311,1731909913251,1731909913251,-0.422,-0.451,9.885
Accel,84669,852957175,1731909913260,1731909913261,-0.628,-0.441,9.865
Accel,84670,852967039,1731909913271,1731909913271,-0.804,-0.010,9.846
Accel,84671,852976903,1731909913280,1731909913281,-0.490,-0.098,9.816
Accel,84672,852986765,1731909913291,1731909913291,-0.245,-0.402,9.983
Accel,84673,852996629,1731909913300,1731909913300,-0.059,-1.618,9.885
Accel,84674,853006493,1731909913310,1731909913310,-0.088,-1.059,9.816
Accel,84675,853016359,1731909913320,1731909913320,-0.069,-1.422,9.993
Accel,84676,853026223,1731909913330,1731909913330,0.078,-1.618,9.816
Accel,84677,853036087,1731909913340,1731909913340,0.000,-1.549,9.797
Accel,84678,853045953,1731909913350,1731909913350,-0.118,-1.716,9.836
Accel,84679,853055817,1731909913359,1731909913359,-0.343,-1.746,9.885
Accel,84680,853065683,1731909913369,1731909913369,-0.637,-1.618,9.895
Accel,84681,853075547,1731909913379,1731909913379,-0.451,-2.050,9.865
Accel,84682,853085413,1731909913389,1731909913389,-0.530,-2.393,9.915
Accel,84683,853095277,1731909913399,1731909913399,-0.559,-2.295,9.797
Accel,84684,853105141,1731909913408,1731909913409,-0.235,-2.736,9.758
Accel,84685,853115005,1731909913419,1731909913419,-0.265,-2.834,9.885
Accel,84686,853124869,1731909913428,1731909913429,0.039,-2.520,9.846
Accel,84687,853134733,1731909913438,1731909913438,0.333,-2.716,9.816
Accel,84688,853144599,1731909913448,1731909913448,0.294,-2.324,9.915
Accel,84689,853154463,1731909913458,1731909913458,0.177,-2.471,9.865
Accel,84690,853164327,1731909913468,1731909913468,0.137,-2.148,9.767
Accel,84691,853174191,1731909913477,1731909913478,0.010,-2.324,9.836
Accel,84692,853184055,1731909913488,1731909913488,-0.226,-2.432,9.836
Accel,84693,853193919,1731909913497,1731909913497,-0.294,-2.383,9.846
Accel,84694,853203783,1731909913508,1731909913508,-0.333,-2.511,9.865
Accel,84695,853213647,1731909913518,1731909913518,-0.402,-2.393,9.816
