Stream Type,F#,HW Timestamp (ms),Backend Timestamp(ms),Host Timestamp(ms),3DOF_x,3DOF_y,3DOF_z
Accel,635370,3713945777,1731917081438,1731917081438,-0.382,-9.571,-0.883
Accel,635371,3713955647,1731917081448,1731917081448,-0.402,-9.483,-0.814
Accel,635372,3713965517,1731917081457,1731917081458,-0.314,-9.395,-0.804
Accel,635373,3713975387,1731917081467,1731917081467,-0.275,-9.424,-0.735
Accel,635374,3713985257,1731917081477,1731917081477,-0.255,-9.493,-0.667
Accel,635375,3713995127,1731917081487,1731917081487,-0.265,-9.434,-0.804
Accel,635376,3714004997,1731917081497,1731917081497,-0.314,-9.444,-0.883
Accel,635377,3714014867,1731917081507,1731917081507,-0.343,-9.561,-0.834
Accel,635378,3714024737,1731917081517,1731917081517,-0.275,-9.571,-0.853
Accel,635379,3714034609,1731917081526,1731917081527,-0.245,-9.699,-0.804
Accel,635380,3714044479,1731917081536,1731917081536,-0.206,-9.758,-0.637
Accel,635381,3714054351,1731917081546,1731917081546,-0.167,-9.620,-0.579
Accel,635382,3714064221,1731917081556,1731917081556,-0.275,-9.444,-0.559
Accel,635383,3714074093,1731917081566,1731917081566,-0.333,-9.424,-0.530
Accel,635384,3714083965,1731917081576,1731917081576,-0.343,-9.346,-0.471
Accel,635385,3714093837,1731917081586,1731917081586,-0.422,-9.228,-0.510
Accel,635434,3714577499,1731917082069,1731917082069,1.736,-6.129,0.137
Accel,635435,3714587369,1731917082080,1731917082080,2.197,-6.110,0.137
Accel,635436,3714597241,1731917082089,1731917082089,2.383,-5.747,0.382
Accel,635437,3714607111,1731917082099,1731917082099,1.746,-4.531,0.255
Accel,635438,3714616983,1731917082109,1731917082109,0.579,-3.648,0.137
Accel,635439,3714626853,1731917082119,1731917082119,0.177,-3.403,0.137
Accel,635440,3714636723,1731917082129,1731917082129,0.343,-3.266,0.088
Accel,635441,3714646595,1731917082139,1731917082139,0.196,-3.217,0.157
Accel,635442,3714656465,1731917082148,1731917082148,0.059,-3.315,0.255
Accel,635443,3714666337,1731917082158,1731917082158,0.363,-3.736,0.314
Accel,635444,3714676207,1731917082168,1731917082168,0.628,-4.266,0.510
Accel,635445,3714686077,1731917082178,1731917082178,0.471,-4.442,0.735
Accel,635446,3714695949,1731917082188,1731917082188,0.206,-4.266,0.579
Accel,635447,3714705819,1731917082198,1731917082198,-0.098,-3.903,0.177
Accel,635448,3714715691,1731917082208,1731917082208,-0.451,-3.599,-0.118
Accel,635449,3714725563,1731917082218,1731917082218,-0.598,-3.530,-0.118
Accel,635450,3714735433,1731917082227,1731917082228,-0.579,-3.423,0.039
Accel,635451,3714745305,1731917082237,1731917082237,-0.490,-3.560,0.284
Accel,635452,3714755177,1731917082247,1731917082248,-0.226,-3.805,0.530
Accel,635453,3714765047,1731917082257,1731917082257,0.196,-4.148,0.804
Accel,635454,3714774919,1731917082267,1731917082267,0.667,-4.374,1.138
Accel,635455,3714784791,1731917082277,1731917082277,1.059,-4.462,1.559
Accel,635456,3714794661,1731917082287,1731917082287,1.167,-4.697,2.040
Accel,635457,3714804533,1731917082297,1731917082297,1.177,-4.982,2.334
Accel,635458,3714814405,1731917082306,1731917082306,1.334,-5.384,2.491
Accel,635459,3714824277,1731917082316,1731917082316,1.402,-5.521,2.560
Accel,635460,3714834149,1731917082326,1731917082326,1.314,-5.433,2.560
Accel,635461,3714844019,1731917082336,1731917082336,1.275,-5.207,2.393
Accel,635462,3714853891,1731917082346,1731917082346,1.275,-5.050,1.971
Accel,635463,3714863763,1731917082356,1731917082356,1.265,-5.266,1.383
Accel,635464,3714873635,1731917082366,1731917082366,1.285,-5.982,0.843
Accel,635465,3714883507,1731917082376,1731917082376,1.236,-6.718,0.294
Accel,635466,3714893377,1731917082386,1731917082386,1.089,-7.257,-0.275
Accel,635467,3714903249,1731917082395,1731917082395,1.010,-7.669,-0.628
Accel,635468,3714913119,1731917082405,1731917082406,1.069,-7.659,-0.804
Accel,635469,3714922989,1731917082415,1731917082415,1.089,-7.129,-0.775
Accel,635470,3714932861,1731917082425,1731917082425,0.922,-6.590,-0.510
Accel,635471,3714942731,1731917082435,1731917082435,0.883,-6.217,-0.382
Accel,635472,3714952603,1731917082444,1731917082445,0.765,-6.227,-0.333
Accel,635473,3714962473,1731917082454,1731917082454,0.579,-6.531,-0.177
Accel,635474,3714972345,1731917082465,1731917082465,0.628,-6.776,-0.118
Accel,635475,3714982215,1731917082474,1731917082474,0.951,-7.129,0.137
Accel,635476,3714992087,1731917082484,1731917082485,1.275,-7.306,0.402
Accel,635477,3715001959,1731917082494,1731917082494,1.589,-7.482,0.510
Accel,635478,3715011829,1731917082504,1731917082504,1.844,-7.532,0.471
Accel,635479,3715021701,1731917082514,1731917082514,1.863,-7.718,0.579
Accel,635480,3715031569,1731917082523,1731917082523,1.549,-7.934,0.745
Accel,635481,3715041441,1731917082533,1731917082533,1.128,-8.081,0.941
Accel,635482,3715051311,1731917082543,1731917082543,0.990,-8.394,1.314
Accel,635483,3715061181,1731917082553,1731917082553,0.912,-8.542,1.638
Accel,635484,3715071053,1731917082563,1731917082563,1.059,-8.620,1.618
Accel,635485,3715080923,1731917082573,1731917082573,1.461,-8.983,1.559
